camn,frame,timestamp,cam_received_timestamp,device_timestamp,block_id,x,y,area,slope,eccentricity,frame_pt_idx,cur_val,mean_val,sumsqf_val
4,910,NaN,1744163775.031609,257763041883,1120,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,910,NaN,1744163775.0329354,271473133662,1113,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,908,NaN,1744163775.0129836,269423050608,1114,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,909,NaN,1744163775.0230424,269433050895,1115,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,910,NaN,1744163775.033075,269443051182,1116,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,910,NaN,1744163775.0400746,259393061259,1124,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,911,NaN,1744163775.0415893,257773042170,1121,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,911,NaN,1744163775.0430517,271483133949,1114,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,911,NaN,1744163775.042996,269453051469,1117,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,911,NaN,1744163775.049821,259403061546,1125,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,912,NaN,1744163775.0515704,257783042457,1122,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,912,NaN,1744163775.0528803,271493134263,1115,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,912,NaN,1744163775.0530126,269463051783,1118,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,912,NaN,1744163775.0600057,259413061833,1126,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,913,NaN,1744163775.0614164,257793042744,1123,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,913,NaN,1744163775.0628426,271503134550,1116,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,913,NaN,1744163775.0629787,269473052070,1119,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,913,NaN,1744163775.0699933,259423062147,1127,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,914,NaN,1744163775.0716043,257803043031,1124,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,914,NaN,1744163775.0727782,271513134837,1117,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,914,NaN,1744163775.0729854,269483052384,1120,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,914,NaN,1744163775.0799239,259433062434,1128,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,915,NaN,1744163775.0814595,257813043345,1125,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,915,NaN,1744163775.0827594,271523135124,1118,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,915,NaN,1744163775.0828886,269493052671,1121,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,915,NaN,1744163775.0898893,259443062748,1129,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,916,NaN,1744163775.0914772,257823043632,1126,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,916,NaN,1744163775.0927997,271533135438,1119,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,916,NaN,1744163775.0929036,269503052958,1122,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,916,NaN,1744163775.0999043,259453063035,1130,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,917,NaN,1744163775.1014068,257833043946,1127,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,917,NaN,1744163775.1027982,271543135725,1120,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,917,NaN,1744163775.1027517,269513053245,1123,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,917,NaN,1744163775.109794,259463063322,1131,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,918,NaN,1744163775.11146,257843044233,1128,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,918,NaN,1744163775.1127791,271553136012,1121,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,918,NaN,1744163775.112913,269523053559,1124,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,918,NaN,1744163775.1200242,259473063609,1132,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,919,NaN,1744163775.1213377,257853044520,1129,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,919,NaN,1744163775.1227546,271563136299,1122,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,919,NaN,1744163775.1228077,269533053846,1125,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,919,NaN,1744163775.129915,259483063923,1133,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,920,NaN,1744163775.1315298,257863044807,1130,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,920,NaN,1744163775.1328127,271573136613,1123,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,920,NaN,1744163775.1328173,269543054133,1126,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,920,NaN,1744163775.13989,259493064210,1134,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,921,NaN,1744163775.1413121,257873045121,1131,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,921,NaN,1744163775.1427126,271583136900,1124,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,921,NaN,1744163775.14276,269553054420,1127,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,921,NaN,1744163775.149877,259503064497,1135,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,922,NaN,1744163775.1514573,257883045408,1132,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,922,NaN,1744163775.1527157,271593137214,1125,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,922,NaN,1744163775.152818,269563054734,1128,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,922,NaN,1744163775.1598601,259513064784,1136,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,923,NaN,1744163775.1614692,257893045695,1133,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,923,NaN,1744163775.1627815,271603137501,1126,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,923,NaN,1744163775.1628296,269573055021,1129,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,923,NaN,1744163775.1699018,259523065071,1137,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,924,NaN,1744163775.171568,257903045982,1134,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,924,NaN,1744163775.172925,271613137788,1127,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,924,NaN,1744163775.1728182,269583055335,1130,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,924,NaN,1744163775.1798859,259533065385,1138,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,925,NaN,1744163775.1815307,257913046296,1135,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,925,NaN,1744163775.1828797,271623138075,1128,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,925,NaN,1744163775.1828496,269593055622,1131,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,925,NaN,1744163775.1899488,259543065672,1139,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,926,NaN,1744163775.1916034,257923046583,1136,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,926,NaN,1744163775.192907,271633138362,1129,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,926,NaN,1744163775.1929214,269603055909,1132,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,926,NaN,1744163775.1999664,259553065986,1140,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,927,NaN,1744163775.2015054,257933046870,1137,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,927,NaN,1744163775.2028975,271643138676,1130,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,927,NaN,1744163775.202897,269613056196,1133,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,927,NaN,1744163775.2098644,259563066273,1141,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,928,NaN,1744163775.2114346,257943047184,1138,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,928,NaN,1744163775.21282,271653138963,1131,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,928,NaN,1744163775.2128463,269623056483,1134,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,928,NaN,1744163775.219994,259573066560,1142,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,929,NaN,1744163775.2214162,257953047471,1139,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,929,NaN,1744163775.222727,271663139250,1132,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,929,NaN,1744163775.222774,269633056797,1135,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,929,NaN,1744163775.2298126,259583066847,1143,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,930,NaN,1744163775.2315052,257963047758,1140,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,930,NaN,1744163775.2327514,271673139537,1133,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,930,NaN,1744163775.2327497,269643057084,1136,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,930,NaN,1744163775.239902,259593067161,1144,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,931,NaN,1744163775.2416081,257973048045,1141,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,931,NaN,1744163775.2428012,271683139851,1134,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,931,NaN,1744163775.2427616,269653057371,1137,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,931,NaN,1744163775.249935,259603067448,1145,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,932,NaN,1744163775.2515745,257983048359,1142,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,932,NaN,1744163775.2528756,271693140138,1135,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,932,NaN,1744163775.252842,269663057658,1138,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,932,NaN,1744163775.2599132,259613067735,1146,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,933,NaN,1744163775.261564,257993048646,1143,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,933,NaN,1744163775.2628605,271703140452,1136,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,933,NaN,1744163775.2629352,269673057972,1139,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,933,NaN,1744163775.2698343,259623068022,1147,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,934,NaN,1744163775.2714202,258003048933,1144,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,934,NaN,1744163775.272781,271713140739,1137,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,934,NaN,1744163775.2728188,269683058259,1140,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,934,NaN,1744163775.2799091,259633068336,1148,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,935,NaN,1744163775.28155,258013049220,1145,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,935,NaN,1744163775.282886,271723141026,1138,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,935,NaN,1744163775.282913,269693058573,1141,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,935,NaN,1744163775.2899683,259643068623,1149,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,936,NaN,1744163775.2915268,258023049534,1146,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
