camn,frame,timestamp,cam_received_timestamp,device_timestamp,block_id,x,y,area,slope,eccentricity,frame_pt_idx,cur_val,mean_val,sumsqf_val
7,35441,NaN,1746558009.529124,496558525095,35647,87.54374,614.43384,45018.0,-0.70615286,1.3258436,1,255,12.417246,2699.7268
6,35442,NaN,1746558009.5359051,482840806680,35655,1046.5569,531.2438,40136.0,0.96007246,1.1869789,0,255,16.099154,2658.1428
6,35442,NaN,1746558009.5359051,482840806680,35655,1098.788,533.0215,40414.0,-0.57795155,1.2079145,1,255,16.71482,2697.4314
4,35442,NaN,1746558009.5392504,487090986732,35645,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35442,NaN,1746558009.539124,503045786664,35652,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35442,NaN,1746558009.5390449,496568525382,35648,131.17282,615.65283,44660.0,-0.009745277,1.5195343,0,255,12.226562,2666.4104
7,35442,NaN,1746558009.5390449,496568525382,35648,87.54127,614.44305,45033.0,-0.70345265,1.3109815,1,255,12.417246,2699.7268
6,35443,NaN,1746558009.5458615,482850806994,35656,1046.5668,531.252,40242.0,0.96843016,1.1941481,0,255,16.099154,2658.1428
6,35443,NaN,1746558009.5458615,482850806994,35656,1098.8024,533.0292,40350.0,-0.5897939,1.212878,1,255,16.71482,2697.4314
4,35443,NaN,1746558009.549241,487100987019,35646,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35443,NaN,1746558009.5491118,503055786978,35653,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35443,NaN,1746558009.5492399,496578525696,35649,131.17351,615.65094,44672.0,-0.035623588,1.5452024,0,255,12.226562,2666.4104
7,35443,NaN,1746558009.5492399,496578525696,35649,87.54271,614.4405,45146.0,-0.6861526,1.3191621,1,255,12.417246,2699.7268
6,35444,NaN,1746558009.5558276,482860807281,35657,1046.5638,531.23364,40192.0,0.9648376,1.1851859,0,255,16.099154,2658.1428
6,35444,NaN,1746558009.5558276,482860807281,35657,1098.7972,533.0088,40473.0,-0.57121146,1.2080883,1,255,16.426888,2659.163
4,35444,NaN,1746558009.5592422,487110987306,35647,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35444,NaN,1746558009.5592456,503065787265,35654,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35444,NaN,1746558009.5592656,496588525983,35650,131.12885,615.657,44808.0,-0.032132667,1.6305212,0,255,12.226562,2666.4104
7,35444,NaN,1746558009.5592656,496588525983,35650,87.543304,614.4345,45168.0,-0.68830097,1.3222055,1,255,12.417246,2699.7268
6,35445,NaN,1746558009.5658255,482870807568,35658,1046.5642,531.2351,40179.0,0.9588034,1.1859617,0,255,16.099154,2658.1428
6,35445,NaN,1746558009.5658255,482870807568,35658,1098.8102,533.0186,40401.0,-0.5935401,1.2141377,1,254,16.426888,2659.163
4,35445,NaN,1746558009.5692105,487120987620,35648,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35445,NaN,1746558009.5693796,503075787552,35655,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35445,NaN,1746558009.5691268,496598526270,35651,131.12184,615.66174,44739.0,-0.033979174,1.6241599,0,255,12.226562,2666.4104
7,35445,NaN,1746558009.5691268,496598526270,35651,87.532005,614.4448,45056.0,-0.71299946,1.3156493,1,255,12.417246,2699.7268
6,35446,NaN,1746558009.575951,482880807855,35659,1046.5812,531.24146,40111.0,0.9926749,1.1790888,0,255,16.099154,2658.1428
6,35446,NaN,1746558009.575951,482880807855,35659,1098.8287,533.0138,40311.0,-0.5914592,1.2052778,1,255,16.426888,2659.163
4,35446,NaN,1746558009.5792227,487130987907,35649,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35446,NaN,1746558009.5791116,503085787839,35656,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35446,NaN,1746558009.5791595,496608526557,35652,131.10075,615.65454,44673.0,-0.044038,1.6033053,0,255,12.226562,2666.4104
7,35446,NaN,1746558009.5791595,496608526557,35652,87.52558,614.44684,44960.0,-0.7138802,1.3062482,1,255,12.417246,2699.7268
6,35447,NaN,1746558009.58598,482890808169,35660,1046.5715,531.24866,40143.0,0.95126504,1.1746784,0,255,16.099154,2658.1428
6,35447,NaN,1746558009.58598,482890808169,35660,1098.8174,533.04047,40410.0,-0.59252286,1.2087277,1,250,16.470213,2491.7424
4,35447,NaN,1746558009.5891736,487140988194,35650,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35447,NaN,1746558009.5891154,503095788153,35657,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35447,NaN,1746558009.5891144,496618526871,35653,131.0624,615.6477,44713.0,-0.050731163,1.6935931,0,255,12.226562,2666.4104
7,35447,NaN,1746558009.5891144,496618526871,35653,87.58071,614.42285,45231.0,-0.69329685,1.3334324,1,255,12.417246,2699.7268
6,35448,NaN,1746558009.595963,482900808456,35661,1046.5719,531.24603,40133.0,0.9619508,1.1731087,0,255,16.099154,2658.1428
6,35448,NaN,1746558009.595963,482900808456,35661,1098.8152,533.02625,40333.0,-0.5840482,1.2134371,1,255,16.71482,2697.4314
5,35448,NaN,1746558009.5990932,503105788440,35658,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,35448,NaN,1746558009.599255,487150988481,35651,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35448,NaN,1746558009.599194,496628527158,35654,131.10532,615.64905,44618.0,-0.044333305,1.5992016,0,255,12.226562,2666.4104
7,35448,NaN,1746558009.599194,496628527158,35654,87.56329,614.4164,45179.0,-0.7106733,1.3279878,1,255,12.417246,2699.7268
6,35449,NaN,1746558009.6061716,482910808743,35662,1046.5908,531.256,40061.0,0.99326044,1.1781359,0,255,16.099154,2658.1428
6,35449,NaN,1746558009.6061716,482910808743,35662,1098.8204,533.0492,40415.0,-0.5949791,1.209277,1,255,16.426888,2659.163
4,35449,NaN,1746558009.60918,487160988795,35652,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35449,NaN,1746558009.6090121,503115788727,35659,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35449,NaN,1746558009.6090357,496638527472,35655,131.18517,615.6407,44722.0,-0.008834641,1.5246079,0,255,12.226562,2666.4104
7,35449,NaN,1746558009.6090357,496638527472,35655,87.54957,614.42676,45130.0,-0.6875083,1.3176408,1,255,12.417246,2699.7268
6,35450,NaN,1746558009.616035,482920809030,35663,1046.5803,531.257,40239.0,0.9661642,1.1944613,0,255,16.099154,2658.1428
6,35450,NaN,1746558009.616035,482920809030,35663,1098.818,533.0305,40335.0,-0.5889784,1.2161933,1,255,16.426888,2659.163
5,35450,NaN,1746558009.6190388,503125789014,35660,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,35450,NaN,1746558009.6192539,487170989082,35653,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35450,NaN,1746558009.6190758,496648527759,35656,131.12973,615.64996,44748.0,-0.030205684,1.6287749,0,255,12.226562,2666.4104
7,35450,NaN,1746558009.6190758,496648527759,35656,87.557556,614.4235,45127.0,-0.69369936,1.3222036,1,255,12.417246,2699.7268
6,35451,NaN,1746558009.626085,482930809344,35664,1046.5801,531.2563,40223.0,0.96022123,1.1946057,0,255,16.099154,2658.1428
6,35451,NaN,1746558009.626085,482930809344,35664,1098.827,533.02466,40274.0,-0.58023536,1.2067658,1,255,16.426888,2659.163
4,35451,NaN,1746558009.6291797,487180989369,35654,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35451,NaN,1746558009.6291273,503135789328,35661,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35451,NaN,1746558009.629229,496658528046,35657,131.17108,615.6398,44639.0,-0.020365478,1.534138,0,255,12.226562,2666.4104
7,35451,NaN,1746558009.629229,496658528046,35657,87.53039,614.4259,45022.0,-0.7071146,1.3288504,1,255,12.417246,2699.7268
6,35452,NaN,1746558009.6360645,482940809631,35665,1046.5977,531.2696,40153.0,0.99081403,1.1864898,0,255,16.099154,2658.1428
6,35452,NaN,1746558009.6360645,482940809631,35665,1098.8104,533.04034,40491.0,-0.5768566,1.1998379,1,255,16.426888,2659.163
5,35452,NaN,1746558009.6390402,503145789615,35662,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,35452,NaN,1746558009.639188,487190989656,35655,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35452,NaN,1746558009.6391418,496668528333,35658,131.1147,615.65796,44767.0,-0.032208897,1.6277504,0,255,12.226562,2666.4104
7,35452,NaN,1746558009.6391418,496668528333,35658,87.55418,614.4349,45222.0,-0.68031484,1.3281678,1,255,12.417246,2699.7268
6,35453,NaN,1746558009.6458507,482950809918,35666,1046.5767,531.25525,40259.0,0.96353024,1.1932057,0,255,16.099154,2658.1428
6,35453,NaN,1746558009.6458507,482950809918,35666,1098.8158,533.0449,40418.0,-0.6018545,1.2081559,1,254,16.426888,2659.163
4,35453,NaN,1746558009.649163,487200989970,35656,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35453,NaN,1746558009.649009,503155789902,35663,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35453,NaN,1746558009.6491623,496678528647,35659,131.14331,615.6466,44602.0,-0.021201605,1.5002135,0,255,12.226562,2666.4104
7,35453,NaN,1746558009.6491623,496678528647,35659,87.54306,614.43866,45113.0,-0.6982453,1.3259337,1,255,12.417246,2699.7268
6,35454,NaN,1746558009.6558735,482960810232,35667,1046.5696,531.24475,40159.0,0.9617342,1.1857352,0,255,16.099154,2658.1428
6,35454,NaN,1746558009.6558735,482960810232,35667,1098.8097,533.0305,40368.0,-0.5893892,1.2146546,1,255,16.71482,2697.4314
4,35454,NaN,1746558009.6591375,487210990257,35657,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35454,NaN,1746558009.6590195,503165790216,35664,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35454,NaN,1746558009.6591299,496688528934,35660,131.14348,615.6536,44808.0,-0.04139744,1.6466557,0,255,12.226562,2666.4104
7,35454,NaN,1746558009.6591299,496688528934,35660,87.53422,614.4588,45006.0,-0.6923039,1.3224072,1,255,12.417246,2699.7268
6,35455,NaN,1746558009.6659384,482970810519,35668,1046.5754,531.25616,40239.0,0.9751448,1.1948209,0,255,16.099154,2658.1428
6,35455,NaN,1746558009.6659384,482970810519,35668,1098.7993,533.02765,40412.0,-0.5706532,1.2097039,1,254,16.426888,2659.163
5,35455,NaN,1746558009.6691616,503175790503,35665,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35455,NaN,1746558009.6689641,496698529221,35661,131.1559,615.6636,44813.0,-0.024564713,1.6532302,0,255,12.226562,2666.4104
7,35455,NaN,1746558009.6689641,496698529221,35661,87.54277,614.4401,45021.0,-0.7109283,1.3200228,1,255,12.417246,2699.7268
4,35455,NaN,1746558009.6690648,487220990544,35658,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,35456,NaN,1746558009.6759336,482980810806,35669,1046.5625,531.2504,40167.0,0.9483681,1.1754655,0,255,16.099154,2658.1428
6,35456,NaN,1746558009.6759336,482980810806,35669,1098.8107,533.0069,40367.0,-0.5798233,1.1973773,1,255,16.71482,2697.4314
5,35456,NaN,1746558009.6790879,503185790790,35666,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35456,NaN,1746558009.6789386,496708529508,35662,131.16956,615.6503,44599.0,-0.0078022284,1.5163122,0,255,12.226562,2666.4104
7,35456,NaN,1746558009.6789386,496708529508,35662,87.55184,614.4427,45040.0,-0.7016364,1.3114582,1,255,12.417246,2699.7268
4,35456,NaN,1746558009.6790698,487230990858,35659,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,35457,NaN,1746558009.685841,482990811093,35670,1046.5782,531.24854,40099.0,0.99648607,1.1791399,0,255,16.099154,2658.1428
6,35457,NaN,1746558009.685841,482990811093,35670,1098.8113,533.02606,40324.0,-0.58229977,1.2157282,1,255,16.71482,2697.4314
4,35457,NaN,1746558009.6889682,487240991145,35660,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35457,NaN,1746558009.6890907,503195791077,35667,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35457,NaN,1746558009.689049,496718529795,35663,131.17963,615.64856,44665.0,-0.02164248,1.5306377,0,255,12.226562,2666.4104
7,35457,NaN,1746558009.689049,496718529795,35663,87.56808,614.4232,45191.0,-0.67590666,1.3279252,1,255,12.417246,2699.7268
6,35458,NaN,1746558009.6960673,483000811407,35671,1046.5549,531.243,40217.0,0.92438287,1.1792451,0,255,16.099154,2658.1428
6,35458,NaN,1746558009.6960673,483000811407,35671,1098.8141,533.0095,40348.0,-0.5749331,1.1958194,1,255,16.71482,2697.4314
4,35458,NaN,1746558009.699196,487250991432,35661,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35458,NaN,1746558009.6989582,503205791391,35668,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35458,NaN,1746558009.699005,496728530109,35664,131.12943,615.6492,44754.0,-0.03239521,1.6352546,0,255,12.226562,2666.4104
7,35458,NaN,1746558009.699005,496728530109,35664,87.580246,614.4075,45265.0,-0.69694126,1.3325455,1,255,12.417246,2699.7268
6,35459,NaN,1746558009.7060833,483010811694,35672,1046.5616,531.2253,40163.0,0.95950484,1.1855183,0,255,16.099154,2658.1428
6,35459,NaN,1746558009.7060833,483010811694,35672,1098.7944,533.0015,40469.0,-0.57463926,1.2067258,1,255,16.71482,2697.4314
4,35459,NaN,1746558009.7091658,487260991719,35662,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35459,NaN,1746558009.7088656,503215791678,35669,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35459,NaN,1746558009.7090003,496738530396,35665,131.1216,615.64557,44744.0,-0.030994363,1.6322827,0,255,12.226562,2666.4104
7,35459,NaN,1746558009.7090003,496738530396,35665,87.55095,614.4126,45133.0,-0.6970089,1.3319215,1,255,12.417246,2699.7268
6,35460,NaN,1746558009.7160802,483020811981,35673,1046.5781,531.23956,40059.0,0.9918338,1.1782148,0,255,16.099154,2658.1428
6,35460,NaN,1746558009.7160802,483020811981,35673,1098.8109,533.01904,40335.0,-0.59340745,1.2134833,1,255,16.71482,2697.4314
5,35460,NaN,1746558009.719018,503225791965,35670,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,35460,NaN,1746558009.7191632,487270992033,35663,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35460,NaN,1746558009.7190619,496748530710,35666,131.13387,615.6309,44777.0,-0.038942773,1.6244266,0,255,12.226562,2666.4104
7,35460,NaN,1746558009.7190619,496748530710,35666,87.5462,614.4253,45113.0,-0.68790853,1.3217919,1,255,12.417246,2699.7268
6,35461,NaN,1746558009.7260811,483030812268,35674,1046.5612,531.23395,40160.0,0.96685976,1.1857991,0,255,16.099154,2658.1428
6,35461,NaN,1746558009.7260811,483030812268,35674,1098.7928,533.0137,40444.0,-0.5842788,1.206732,1,255,16.71482,2697.4314
4,35461,NaN,1746558009.7291703,487280992320,35664,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35461,NaN,1746558009.728921,503235792252,35671,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35461,NaN,1746558009.729217,496758530997,35667,131.1889,615.64594,44738.0,-0.011931397,1.5302619,0,255,12.226562,2666.4104
7,35461,NaN,1746558009.729217,496758530997,35667,87.55885,614.43134,45144.0,-0.6914243,1.3258371,1,255,12.417246,2699.7268
6,35462,NaN,1746558009.7360034,483040812582,35675,1046.5585,531.2291,40166.0,0.965716,1.1846834,0,255,16.099154,2658.1428
6,35462,NaN,1746558009.7360034,483040812582,35675,1098.7881,533.00305,40463.0,-0.57858276,1.2051029,1,255,16.71482,2697.4314
5,35462,NaN,1746558009.7389877,503245792566,35672,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,35462,NaN,1746558009.739157,487290992607,35665,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35462,NaN,1746558009.739012,496768531284,35668,131.15477,615.6511,44912.0,-0.041706413,1.6650015,0,255,12.226562,2666.4104
7,35462,NaN,1746558009.739012,496768531284,35668,87.5686,614.4225,45313.0,-0.69197595,1.3330315,1,255,12.417246,2699.7268
6,35463,NaN,1746558009.745874,483050812869,35676,1046.5396,531.2445,40266.0,0.9215774,1.1820519,0,255,16.099154,2658.1428
6,35463,NaN,1746558009.745874,483050812869,35676,1098.783,533.0182,40430.0,-0.5838217,1.205216,1,255,16.71482,2697.4314
4,35463,NaN,1746558009.749178,487300992894,35666,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35463,NaN,1746558009.74901,503255792853,35673,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35463,NaN,1746558009.7492263,496778531571,35669,131.12274,615.65753,44755.0,-0.030769672,1.620999,0,255,12.226562,2666.4104
7,35463,NaN,1746558009.7492263,496778531571,35669,87.56371,614.43616,45243.0,-0.67608166,1.3286315,1,255,12.417246,2699.7268
6,35464,NaN,1746558009.7558765,483060813156,35677,1046.5538,531.2456,40140.0,0.9694199,1.18471,0,255,16.099154,2658.1428
6,35464,NaN,1746558009.7558765,483060813156,35677,1098.7859,533.02185,40427.0,-0.58159596,1.2042941,1,255,16.71482,2697.4314
4,35464,NaN,1746558009.7591531,487310993208,35667,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35464,NaN,1746558009.759279,503265793167,35674,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35464,NaN,1746558009.7592032,496788531885,35670,131.0739,615.66034,44831.0,-0.033340964,1.7095681,0,255,12.226562,2666.4104
7,35464,NaN,1746558009.7592032,496788531885,35670,87.524956,614.44,44958.0,-0.7150331,1.3170835,1,255,12.417246,2699.7268
6,35465,NaN,1746558009.7659883,483070813470,35678,1046.5566,531.2439,40161.0,0.9579845,1.1855093,0,255,16.099154,2658.1428
6,35465,NaN,1746558009.7659883,483070813470,35678,1098.7854,533.01544,40421.0,-0.5761689,1.2060654,1,255,16.71482,2697.4314
4,35465,NaN,1746558009.7691052,487320993495,35668,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35465,NaN,1746558009.7690754,503275793454,35675,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35465,NaN,1746558009.7690752,496798532172,35671,131.17776,615.64667,44735.0,-0.0106491875,1.5250238,0,255,12.226562,2666.4104
7,35465,NaN,1746558009.7690752,496798532172,35671,87.544495,614.43036,45139.0,-0.6937181,1.3329949,1,255,12.417246,2699.7268
6,35466,NaN,1746558009.7759478,483080813757,35679,1046.5555,531.246,40154.0,0.96211606,1.1868609,0,255,16.099154,2658.1428
6,35466,NaN,1746558009.7759478,483080813757,35679,1098.7975,533.0304,40353.0,-0.5936993,1.2169052,1,255,16.71482,2697.4314
5,35466,NaN,1746558009.779105,503285793741,35676,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,35466,NaN,1746558009.7792268,487330993782,35669,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35466,NaN,1746558009.7791047,496808532459,35672,131.09906,615.648,44871.0,-0.041546375,1.7415171,0,255,12.226562,2666.4104
7,35466,NaN,1746558009.7791047,496808532459,35672,87.53749,614.43445,45054.0,-0.70845956,1.3164343,1,255,12.417246,2699.7268
6,35467,NaN,1746558009.7860794,483090814044,35680,1046.5629,531.2448,40131.0,0.95367444,1.1854405,0,255,16.099154,2658.1428
6,35467,NaN,1746558009.7860794,483090814044,35680,1098.7914,533.02014,40424.0,-0.5737624,1.2055997,1,255,16.71482,2697.4314
4,35467,NaN,1746558009.7891026,487340994096,35670,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35467,NaN,1746558009.7891028,503295794028,35677,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35467,NaN,1746558009.7891278,496818532746,35673,131.17049,615.64154,44642.0,-0.04537502,1.5286043,0,255,12.226562,2666.4104
7,35467,NaN,1746558009.7891278,496818532746,35673,87.521095,614.42505,44980.0,-0.7291286,1.3243454,1,255,12.417246,2699.7268
6,35468,NaN,1746558009.7960377,483100814331,35681,1046.584,531.24805,40065.0,1.0012087,1.1843374,0,255,16.099154,2658.1428
6,35468,NaN,1746558009.7960377,483100814331,35681,1098.8011,533.022,40409.0,-0.5645222,1.2077955,1,255,16.71482,2697.4314
4,35468,NaN,1746558009.7992282,487350994383,35671,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35468,NaN,1746558009.7990203,503305794315,35678,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35468,NaN,1746558009.7990618,496828533060,35674,131.13622,615.6486,44732.0,-0.041736063,1.6435139,0,255,12.226562,2666.4104
7,35468,NaN,1746558009.7990618,496828533060,35674,87.56531,614.4266,45195.0,-0.6795501,1.3285221,1,255,12.417246,2699.7268
6,35469,NaN,1746558009.8061488,483110814645,35682,1046.5807,531.24994,40096.0,0.99434793,1.179053,0,255,16.099154,2658.1428
6,35469,NaN,1746558009.8061488,483110814645,35682,1098.8292,533.0301,40175.0,-0.58460873,1.2172025,1,255,16.71482,2697.4314
5,35469,NaN,1746558009.8091373,503315794629,35679,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,35469,NaN,1746558009.8092387,487360994670,35672,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35469,NaN,1746558009.8090696,496838533347,35675,131.17696,615.6525,44651.0,-0.02146718,1.523841,0,255,12.226562,2666.4104
7,35469,NaN,1746558009.8090696,496838533347,35675,87.55555,614.4277,45132.0,-0.6932348,1.3233166,1,255,12.417246,2699.7268
6,35470,NaN,1746558009.8161206,483120814932,35683,1046.5884,531.2434,40085.0,1.0049365,1.1856434,0,255,16.099154,2658.1428
6,35470,NaN,1746558009.8161206,483120814932,35683,1098.8176,533.0288,40361.0,-0.58646625,1.21672,1,255,16.426888,2659.163
4,35470,NaN,1746558009.8191984,487370994957,35673,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35470,NaN,1746558009.8190289,503325794916,35680,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35470,NaN,1746558009.8190582,496848533661,35676,131.13449,615.6552,44804.0,-0.033949114,1.6407691,0,255,12.226562,2666.4104
7,35470,NaN,1746558009.8190582,496848533661,35676,87.542336,614.43933,45035.0,-0.70565116,1.315063,1,255,12.417246,2699.7268
6,35471,NaN,1746558009.82615,483130815219,35684,1098.8352,533.02045,40252.0,-0.59660274,1.2057172,0,254,15.897545,2549.8848
6,35471,NaN,1746558009.82615,483130815219,35684,1046.5758,531.2443,40167.0,0.95595384,1.1860524,1,255,16.099154,2658.1428
4,35471,NaN,1746558009.8291972,487380995271,35674,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35471,NaN,1746558009.829034,503335795203,35681,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35471,NaN,1746558009.8292303,496858533948,35677,131.12552,615.65936,44756.0,-0.031165048,1.6304504,0,255,12.226562,2666.4104
7,35471,NaN,1746558009.8292303,496858533948,35677,87.55182,614.4301,45140.0,-0.6951978,1.3245385,1,255,12.417246,2699.7268
6,35472,NaN,1746558009.8361282,483140815506,35685,1046.5709,531.2383,40162.0,0.9470461,1.1847628,0,255,16.099154,2658.1428
6,35472,NaN,1746558009.8361282,483140815506,35685,1098.8391,533.028,40200.0,-0.60117245,1.2140713,1,255,16.426888,2659.163
4,35472,NaN,1746558009.8391638,487390995558,35675,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35472,NaN,1746558009.8389711,503345795490,35682,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35472,NaN,1746558009.839097,496868534235,35678,131.19824,615.641,44729.0,-0.020034922,1.5424674,0,255,12.226562,2666.4104
7,35472,NaN,1746558009.839097,496868534235,35678,87.569466,614.4276,45195.0,-0.67933935,1.3282331,1,255,12.417246,2699.7268
6,35473,NaN,1746558009.8460686,483150815820,35686,1046.5701,531.24164,40167.0,0.95379055,1.1857334,0,255,16.099154,2658.1428
6,35473,NaN,1746558009.8460686,483150815820,35686,1098.8207,533.0255,40365.0,-0.5869125,1.2178876,1,255,16.426888,2659.163
5,35473,NaN,1746558009.8489997,503355795804,35683,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,35473,NaN,1746558009.8491645,487400995845,35676,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35473,NaN,1746558009.8492146,496878534522,35679,131.14445,615.6469,44808.0,-0.039578367,1.6520338,0,255,12.226562,2666.4104
7,35473,NaN,1746558009.8492146,496878534522,35679,87.55846,614.4188,45228.0,-0.7042238,1.326487,1,255,12.417246,2699.7268
6,35474,NaN,1746558009.8559182,483160816107,35687,1046.5803,531.25903,40231.0,0.9683961,1.1951343,0,255,16.099154,2658.1428
6,35474,NaN,1746558009.8559182,483160816107,35687,1098.8298,533.05164,40397.0,-0.6047362,1.2183533,1,255,16.71482,2697.4314
4,35474,NaN,1746558009.859286,487410996132,35677,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35474,NaN,1746558009.859041,503365796091,35684,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35474,NaN,1746558009.8592844,496888534809,35680,131.13757,615.6384,44914.0,-0.033007577,1.6207918,0,255,12.226562,2666.4104
7,35474,NaN,1746558009.8592844,496888534809,35680,87.54073,614.4345,45096.0,-0.7041223,1.3136091,1,255,12.417246,2699.7268
6,35475,NaN,1746558009.8661737,483170816421,35688,1046.5547,531.2482,40264.0,0.91954684,1.1799403,0,255,16.099154,2658.1428
6,35475,NaN,1746558009.8661737,483170816421,35688,1098.8212,533.0369,40467.0,-0.59496254,1.2091278,1,255,16.426888,2659.163
4,35475,NaN,1746558009.86917,487420996446,35678,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35475,NaN,1746558009.8692975,503375796405,35685,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35475,NaN,1746558009.8691695,496898535123,35681,131.15324,615.6452,44616.0,-0.024153143,1.5199695,0,255,12.226562,2666.4104
7,35475,NaN,1746558009.8691695,496898535123,35681,87.55713,614.4269,45221.0,-0.6807901,1.330743,1,255,12.417246,2699.7268
6,35476,NaN,1746558009.8759773,483180816708,35689,1046.5648,531.24664,40219.0,0.95063525,1.1841367,0,255,16.099154,2658.1428
6,35476,NaN,1746558009.8759773,483180816708,35689,1098.8154,533.02344,40413.0,-0.57764333,1.2151871,1,255,16.426888,2659.163
4,35476,NaN,1746558009.8791738,487430996733,35679,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,35476,NaN,1746558009.8790207,503385796692,35686,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,35476,NaN,1746558009.8791718,496908535410,35682,131.188,615.6396,44764.0,-0.020878043,1.5489328,0,255,12.226562,2666.4104
7,35476,NaN,1746558009.8791718,496908535410,35682,87.547424,614.4401,45179.0,-0.6855588,1.318487,1,255,12.417246,2699.7268
6,35477,NaN,1746558009.8862302,483190816995,35690,1046.563,531.24805,40224.0,0.9520292,1.1864176,0,255,16.099154,2658.1428
6,35477,NaN,1746558009.8862302,483190816995,35690,1098.8005,533.0177,40500.0,-0.57206476,1.2077055,1,255,16.426888,2659.163
4,35477,NaN,1746558009.88916,487440997047,35680,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
